# frame_index,fixed_aperture_intensity,tracking_aperture_intensity,raw_centroid_intensity
552,1182.582764,1183.751221,1181.771606
553,1188.099487,1189.357422,1188.957153
554,1182.645020,1181.954956,1183.086670
555,1176.838501,1176.551514,1176.223022
556,1175.016724,1175.287720,1175.881592
557,1181.724121,1182.159790,1183.054810
558,1186.819214,1186.619995,1186.641724
559,1191.983276,1186.651123,1190.324097
560,1181.408569,1172.706177,1179.672485
561,1188.884521,1178.001587,1183.412231
562,1189.323242,1181.579590,1185.513062
563,1193.671997,1187.341309,1189.140625
564,1186.322144,1178.309448,1182.508789
565,1179.857910,1171.046143,1178.658936
566,1183.156372,1177.528076,1181.602173
567,1191.088867,1185.987183,1189.311890
568,1203.434448,1196.788574,1201.203369
569,1198.791138,1192.036621,1196.322754
570,1190.783936,1176.975586,1186.625610
571,1181.674194,1171.407593,1178.981567
572,1191.365112,1176.633423,1188.383057
573,1200.399414,1188.942139,1197.369385
574,1203.515625,1197.136230,1202.631226
575,1205.500000,1199.442383,1204.385986
576,1207.935547,1204.507935,1208.311646
577,1213.807983,1209.847778,1216.164185
578,1220.165405,1214.689209,1220.806763
579,1220.481079,1211.692261,1219.435425
580,1219.066284,1212.185791,1215.410522
581,1215.352783,1204.649170,1211.558716
582,1209.370972,1197.824951,1204.596680
583,1214.028076,1202.195923,1210.271851
584,1203.296631,1193.209961,1201.790161
585,1202.987915,1192.440186,1199.714111
586,1194.647949,1180.413086,1189.899902
587,1190.341064,1182.721558,1189.280151
588,1191.123169,1181.622314,1189.209839
589,1187.806519,1176.705566,1185.354370
590,1180.776245,1169.587524,1177.788940
591,1179.447876,1167.406860,1174.502075
592,1180.652344,1163.191406,1173.636841
593,1179.515991,1164.620483,1173.155151
594,1175.494141,1166.256226,1171.041992
595,1178.003296,1166.722778,1173.275879
596,1178.205566,1171.743164,1176.110840
597,1185.059082,1182.070557,1183.163086
598,1188.917969,1190.319214,1190.033569
599,1186.058716,1188.883301,1187.725952
600,1181.459595,1183.948608,1183.651367
601,1180.634888,1181.207764,1182.814087
602,1179.387085,1181.416016,1181.276855
603,1180.370972,1178.301758,1180.209839
604,1174.246338,1172.218140,1174.112549
605,1170.528076,1165.813843,1168.797241
606,1158.698975,1151.214355,1157.268433
607,1154.448975,1149.376099,1153.379028
608,1164.978149,1162.758057,1165.014526
609,1164.620239,1163.024414,1165.767212
610,1163.064453,1162.258423,1163.122070
611,1166.262085,1167.255005,1167.717163
612,1174.991211,1172.451660,1175.344849
613,1185.704468,1185.600464,1188.257568
614,1191.924194,1193.632690,1194.617065
615,1194.190186,1191.966553,1194.047729
616,1190.500732,1190.325317,1194.663452
617,1188.971191,1190.472900,1193.925415
618,1199.105347,1202.173096,1202.270508
619,1186.395386,1189.223145,1190.589966
620,1168.423828,1168.962280,1170.858398
621,1163.703735,1165.171143,1168.582642
622,1161.948975,1167.342163,1168.547363
623,1166.630859,1169.930420,1172.893799
624,1163.634155,1174.657471,1172.843018
625,1158.947144,1172.769287,1174.597778
626,1156.959595,1166.756348,1167.435059
627,1165.614380,1174.794312,1174.779175
628,1177.455933,1180.638916,1182.391113
629,1190.406372,1193.336548,1193.014771
630,1198.354980,1202.689331,1201.250244
631,1202.475586,1206.580200,1207.601807
632,1198.414673,1201.938477,1201.183472
633,1198.561279,1204.712036,1203.822388
634,1193.975952,1194.182617,1194.167236
635,1185.989746,1187.824097,1189.785034
636,1168.857544,1166.571533,1171.558105
637,1177.041138,1173.487305,1178.489258
638,1183.141724,1179.796021,1185.695801
639,1183.596191,1183.841553,1184.008545
640,1183.664673,1179.313354,1180.252441
641,1183.149780,1180.114624,1180.466797
642,1185.087769,1182.572998,1179.972290
643,1182.953369,1177.138916,1179.566284
644,1181.848755,1172.840210,1175.278564
645,1176.870239,1175.532104,1175.076050
646,1177.867310,1175.466797,1176.734741
647,1179.924194,1178.687012,1178.361084
648,1190.181885,1192.143799,1189.521362
649,1202.939819,1211.782593,1206.624268
650,1199.300293,1206.560181,1203.016968
651,1200.599854,1204.984009,1200.003906
652,1206.557617,1208.685791,1208.280762
653,1209.524414,1211.456421,1210.238892
654,1211.484741,1210.424683,1210.505005
655,1192.581665,1187.924194,1189.961792
656,1192.728516,1191.411377,1192.337769
657,1193.849121,1189.620483,1193.340210
658,1198.455933,1195.160156,1196.433716
659,1197.247803,1195.046631,1198.896729
660,1193.139526,1197.105469,1198.685303
661,1185.890259,1187.801758,1190.856689
662,1194.155273,1195.689575,1195.760010
663,1192.753296,1192.858154,1197.160889
664,1193.022217,1194.117798,1195.359253
665,1197.292603,1200.534668,1201.001099
666,1205.445312,1204.227539,1204.583862
667,1211.158203,1216.803223,1211.944092
668,1216.220459,1221.776978,1216.928467
669,1212.545532,1216.076904,1212.441284
670,1209.172363,1208.119507,1206.155396
671,1199.361572,1204.316162,1198.534302
672,1197.781006,1202.241211,1198.977417
673,1195.713867,1198.399780,1195.327759
674,1194.767822,1195.471069,1193.880371
675,1185.506958,1187.206421,1184.294922
676,1179.715332,1181.344238,1178.926880
677,1182.524048,1180.690918,1181.154053
678,1188.814087,1188.450928,1187.197998
679,1173.886353,1173.856201,1173.042114
680,1171.354980,1170.345581,1170.667114
681,1169.658569,1170.462158,1168.886475
682,1169.254761,1169.706665,1167.291626
683,1171.557251,1173.926270,1171.641235
684,1171.787231,1174.717407,1171.423706
685,1176.449707,1177.385010,1176.526123
686,1170.903442,1173.877441,1172.104126
687,1173.876099,1175.656982,1173.454956
688,1173.222656,1175.480103,1175.772339
689,1172.579468,1175.715698,1176.928223
690,1170.686279,1174.357544,1173.445557
691,1162.854248,1164.143677,1164.793457
692,1160.977417,1160.649048,1159.104370
693,1169.704468,1170.265503,1172.648804
694,1166.239380,1163.077393,1165.459717
