# frame_index,fixed_aperture_intensity,tracking_aperture_intensity,raw_centroid_intensity
157,1177.647095,1168.035522,1170.980225
158,1167.128784,1159.339478,1160.655029
159,1173.996338,1170.941650,1170.168823
160,1178.613647,1171.655029,1174.747437
161,1179.193848,1175.997925,1179.129639
162,1176.469971,1176.788940,1179.429932
163,1166.382324,1163.714478,1168.103394
164,1169.001831,1172.464722,1173.701538
165,1175.246582,1177.284546,1178.261963
166,1175.615112,1172.434814,1175.840210
167,1171.526367,1165.672363,1170.121826
168,1166.603516,1162.860840,1164.249756
169,1160.569702,1155.462524,1159.068604
170,1159.786133,1155.005859,1157.396851
171,1164.544922,1161.164185,1163.521729
172,1163.854126,1157.818359,1161.428955
173,1160.788330,1156.622192,1160.829956
174,1158.281860,1156.276123,1160.707764
175,1160.566040,1163.120850,1165.315674
176,1159.635864,1159.523315,1163.121704
177,1158.860352,1157.447632,1161.823486
178,1157.750122,1159.673706,1161.680542
179,1160.160767,1163.622437,1164.068481
180,1170.428101,1169.592651,1170.126831
181,1173.927246,1174.811035,1175.376953
182,1178.279053,1179.165894,1178.469849
183,1177.828613,1177.118896,1175.281860
184,1182.112061,1178.946289,1178.707275
185,1193.481934,1187.181885,1189.706787
186,1191.642822,1185.722046,1188.437378
187,1182.883179,1181.000488,1181.172729
188,1180.044067,1173.357544,1174.661011
189,1178.401611,1171.077026,1173.066772
190,1183.805420,1178.154663,1178.134644
191,1185.162231,1186.333130,1185.445679
192,1177.308838,1187.096802,1189.017944
193,1172.326660,1191.361816,1190.532471
194,1170.342651,1195.312622,1195.565674
195,1176.735962,1207.049927,1207.769775
196,1192.582764,1219.214722,1216.984497
197,1204.713013,1223.355713,1216.624390
198,1205.851196,1215.970825,1213.018433
199,1213.650024,1219.883911,1215.794189
200,1205.744995,1206.726685,1207.313721
201,1210.171753,1223.481934,1216.527100
202,1197.567871,1219.098145,1213.174805
203,1176.994141,1192.201782,1188.934570
204,1168.543457,1171.290161,1176.392090
205,1173.476196,1176.520752,1180.383179
206,1193.204834,1202.214233,1200.873657
207,1194.787598,1201.015869,1197.629028
208,1190.107666,1184.459229,1186.588989
209,1178.729004,1169.485107,1169.214722
210,1190.533691,1176.423462,1174.409180
211,1168.037109,1144.883667,1147.891357
212,1169.244141,1148.324097,1151.836182
213,1157.723511,1133.862183,1137.549683
214,1162.456909,1147.029541,1146.741821
215,1166.836304,1150.003174,1152.302368
216,1170.205933,1147.195801,1152.544800
217,1170.478760,1158.120117,1160.457520
218,1173.482300,1163.755859,1166.830200
219,1170.311401,1163.291992,1165.958130
220,1154.474731,1167.723267,1169.085327
221,1157.481689,1180.693115,1181.701660
222,1160.799194,1185.768311,1185.871948
223,1164.591431,1190.097046,1190.446411
224,1157.020752,1169.334595,1173.894287
225,1162.628540,1180.876465,1183.763672
226,1180.691895,1198.563110,1200.368164
227,1173.272095,1186.633179,1189.663574
228,1162.499878,1165.059937,1168.703735
229,1172.119263,1175.472412,1176.341919
230,1179.676636,1177.828979,1180.583374
231,1181.080078,1177.245483,1180.589844
232,1177.040771,1171.561523,1175.426025
233,1178.241211,1175.342041,1176.688843
234,1171.424194,1167.164429,1168.679810
235,1181.856323,1179.616333,1181.730469
236,1190.214233,1188.665405,1189.526367
237,1192.298706,1192.088013,1192.183228
238,1192.340088,1186.934814,1191.197510
239,1185.297607,1177.590942,1183.909180
240,1186.382324,1174.673340,1184.712891
241,1194.812622,1182.257935,1189.541748
242,1200.567139,1188.300293,1193.597290
243,1211.922485,1201.937988,1203.915527
244,1220.324829,1215.081177,1212.649170
245,1212.320801,1210.022339,1207.562256
246,1216.621338,1215.465698,1210.572510
247,1196.626465,1190.163086,1190.061279
248,1187.399414,1169.564941,1173.317505
249,1189.825806,1172.792236,1177.032959
250,1195.204468,1182.217896,1184.999634
251,1198.354004,1189.138916,1192.149170
252,1197.382690,1188.497314,1188.686523
253,1183.368530,1178.073120,1177.697998
254,1188.885742,1184.714111,1186.337646
255,1188.119263,1184.453613,1186.384521
256,1187.666382,1186.690552,1188.256714
257,1174.033813,1166.642090,1172.241943
258,1172.956299,1165.099731,1171.540161
259,1175.787231,1170.001099,1171.778564
260,1187.786133,1189.598145,1185.938354
261,1194.322998,1197.166138,1194.849365
262,1197.809692,1199.201660,1198.374023
263,1200.515869,1207.592163,1201.637817
264,1205.236084,1207.206421,1207.799072
265,1203.571533,1201.462646,1205.497559
266,1208.498413,1205.512207,1210.356079
267,1203.115356,1198.637329,1205.064941
268,1193.797363,1184.517822,1195.437988
269,1198.149170,1189.834961,1197.094849
270,1204.378662,1197.096313,1203.809692
271,1204.636597,1196.726074,1203.239868
272,1205.830444,1198.859131,1204.703003
273,1194.877075,1188.966187,1193.053955
274,1198.901733,1193.593750,1197.616821
275,1211.226318,1209.256348,1211.801147
276,1215.078247,1214.667236,1215.517700
277,1211.975220,1210.677124,1209.703979
278,1203.853394,1198.701660,1199.865845
279,1198.165527,1193.884888,1195.294800
280,1195.216431,1194.763916,1195.862549
281,1191.923584,1189.307861,1193.306641
282,1182.939209,1178.921997,1182.923462
283,1185.559814,1188.471924,1186.808594
284,1178.862915,1176.110474,1179.223389
285,1180.141479,1175.482422,1178.547119
286,1177.980713,1174.894897,1176.024048
287,1171.955933,1172.601318,1172.204102
288,1169.780273,1166.190308,1168.512939
289,1177.239014,1171.980957,1173.033936
290,1188.807251,1183.574829,1186.147217
291,1194.751953,1194.504517,1193.403442
292,1197.746826,1196.959717,1197.997192
293,1184.355713,1178.159546,1179.888550
294,1180.508911,1180.543701,1181.034180
295,1191.935669,1190.006348,1190.964722
296,1189.665649,1187.729980,1187.792236
297,1195.877808,1197.940063,1194.991821
298,1190.009033,1191.558228,1187.798218
299,1189.295776,1187.117310,1185.183228
300,1196.484497,1194.985718,1192.684937
301,1192.847900,1188.800903,1188.395874
302,1183.692993,1178.955933,1177.907959
303,1179.217896,1172.386353,1172.823242
304,1176.312500,1170.007446,1170.498901
305,1179.455811,1175.490967,1175.242798
306,1181.518677,1179.664062,1178.591675
307,1178.352173,1177.989868,1176.137573
308,1180.905029,1179.599731,1179.350220
309,1176.803955,1177.393677,1175.720459
310,1175.498413,1173.187622,1175.104004
311,1173.892700,1174.258423,1177.218262
312,1165.771240,1167.535645,1168.201782
313,1155.629639,1159.667236,1160.128052
314,1166.198975,1171.592041,1170.338867
315,1161.045776,1162.694214,1163.296387
316,1164.020386,1161.301392,1164.643799
317,1159.771973,1156.058350,1158.835449
318,1152.928345,1148.433960,1151.014526
319,1147.513672,1141.090576,1144.104126
320,1150.477661,1147.104858,1149.723022
321,1151.763184,1146.012207,1149.281128
322,1157.768311,1157.953247,1158.952026
323,1162.659912,1162.584839,1161.829590
324,1171.053833,1165.295898,1164.545776
325,1176.216064,1170.944946,1172.185303
326,1178.192383,1170.809204,1171.289795
327,1173.681030,1169.416504,1170.678711
328,1172.713745,1168.732666,1171.406616
329,1174.314697,1167.738281,1170.987549
330,1172.517334,1167.986694,1172.784912
331,1175.454346,1170.689087,1174.356445
332,1174.862183,1173.302368,1177.152832
333,1178.569336,1175.810425,1176.972046
334,1176.135376,1171.002686,1171.535034
335,1181.481323,1174.823242,1176.381958
336,1186.139282,1178.811035,1181.250122
337,1183.290283,1170.321533,1172.690918
338,1185.368164,1171.932007,1174.151611
339,1177.063599,1165.841431,1167.905151
340,1180.675171,1172.065430,1173.636230
341,1181.688232,1178.900269,1179.574341
342,1171.887207,1176.348877,1174.005615
343,1162.099365,1170.049805,1168.116821
344,1159.724976,1167.016968,1164.045654
345,1160.752319,1170.232910,1170.845581
346,1161.193481,1170.175293,1171.784546
347,1171.866821,1180.679565,1180.281372
348,1176.409180,1186.789917,1186.715454
349,1188.779541,1200.842896,1196.683472
350,1202.653687,1210.659180,1207.215698
351,1204.120361,1206.035522,1202.578491
352,1201.511841,1198.473999,1197.698730
353,1194.152466,1190.946899,1190.887817
354,1188.292847,1183.387451,1183.170532
355,1188.478027,1188.925049,1186.501465
356,1185.473267,1188.354492,1187.673584
357,1185.854492,1184.380371,1186.490479
358,1186.619141,1188.498901,1190.542480
359,1191.054932,1197.044556,1193.654907
360,1193.074585,1199.807495,1199.145386
361,1193.491821,1203.896362,1202.952515
362,1194.843994,1204.572021,1202.787964
363,1191.353638,1208.370850,1204.569580
364,1193.666016,1208.787476,1204.222412
365,1197.689697,1205.638794,1202.358887
366,1189.533691,1191.727051,1190.981567
367,1190.647827,1192.671265,1191.518799
368,1192.521973,1193.555786,1194.912476
369,1197.927246,1191.944336,1192.379150
370,1205.978882,1207.998413,1206.526001
371,1207.133911,1210.934692,1206.958252
372,1208.065430,1211.977661,1206.858887
373,1210.597290,1212.313843,1208.646851
374,1210.598022,1207.734131,1207.146851
375,1218.223389,1216.829102,1217.105957
376,1226.001099,1225.352783,1221.332031
377,1220.404541,1218.762329,1217.896118
378,1212.055298,1205.484619,1206.497681
379,1209.891235,1201.802246,1204.148926
380,1202.986572,1195.002075,1199.249512
381,1199.359009,1195.196899,1197.615723
382,1200.389648,1197.693726,1200.623413
383,1190.128784,1187.154053,1189.399658
384,1198.035278,1196.909424,1197.536865
385,1195.266235,1195.591675,1195.482178
386,1191.411743,1194.244263,1192.714355
387,1190.317261,1193.826294,1191.967529
388,1188.475098,1191.501587,1190.898438
389,1183.790161,1189.434326,1189.415771
390,1191.868286,1196.517456,1196.447998
391,1196.926514,1202.173096,1201.068115
392,1202.045410,1202.678345,1202.745483
393,1198.054932,1205.423340,1205.468140
394,1205.419434,1220.146851,1220.384033
395,1215.066528,1218.452026,1216.883057
396,1216.156372,1217.356201,1216.095581
397,1207.852295,1205.352783,1204.670288
398,1197.324097,1190.828125,1191.532959
399,1191.804688,1183.238770,1182.697876
400,1185.355713,1177.303223,1180.556152
401,1183.262329,1180.959229,1184.256226
402,1176.448486,1174.258789,1178.256958
403,1172.942871,1167.398682,1170.991211
404,1179.233887,1172.349609,1176.838257
405,1182.359741,1177.483521,1183.536133
406,1187.354614,1182.223511,1183.706665
407,1180.608643,1179.734375,1181.985107
408,1175.666016,1176.315430,1179.545898
409,1172.083984,1176.671753,1177.954712
410,1179.541992,1183.493652,1185.262817
411,1182.542725,1188.330566,1189.003906
412,1175.996338,1184.412231,1184.071533
413,1172.597656,1173.879028,1178.837891
414,1181.687500,1185.232544,1186.869507
415,1183.715576,1187.287354,1186.923584
416,1184.977051,1188.017456,1189.507812
417,1181.046875,1185.636108,1187.069946
418,1173.242676,1176.623169,1180.412842
419,1180.841064,1186.589111,1186.004639
420,1188.213501,1184.240967,1185.073486
421,1193.571899,1186.336182,1188.007812
422,1188.559814,1182.131592,1184.510254
423,1185.914917,1178.529419,1179.442871
424,1185.711182,1176.127686,1178.163696
425,1187.984009,1176.595703,1179.802368
426,1188.925781,1178.268433,1181.578979
427,1185.311768,1177.722046,1179.285767
428,1183.054199,1180.209839,1181.400879
429,1176.771973,1180.231567,1178.931396
430,1176.534790,1175.539795,1173.827393
431,1175.106934,1173.539795,1171.494141
432,1167.859253,1166.880737,1167.213745
433,1155.101074,1150.483765,1151.533081
434,1153.844360,1151.035522,1152.698975
435,1153.682007,1152.855835,1154.151978
436,1155.797363,1154.666260,1155.354736
437,1155.409546,1151.926880,1153.512939
438,1149.277954,1147.221191,1147.745361
439,1148.611084,1145.136963,1146.854126
440,1144.762817,1141.722900,1143.702148
441,1143.843262,1140.149414,1144.074585
442,1142.270630,1140.802979,1143.394409
443,1134.091675,1133.629272,1133.701050
444,1136.288086,1131.276123,1133.793335
445,1143.393188,1142.246094,1143.744995
446,1155.625732,1155.023804,1156.583496
447,1154.616943,1157.292480,1155.899170
448,1155.231323,1156.033325,1159.555054
449,1156.870483,1159.802979,1160.468262
450,1161.713013,1160.610962,1162.437378
451,1161.788330,1156.718994,1157.978516
452,1150.847168,1147.764282,1149.557129
453,1155.680298,1157.041992,1156.374023
454,1157.847900,1164.737671,1164.904419
455,1161.026611,1168.915405,1170.039185
456,1164.477661,1171.575317,1174.637451
457,1163.872681,1171.406494,1173.174072
458,1156.135742,1166.354126,1168.777222
459,1155.085449,1163.458618,1164.986938
460,1163.795166,1178.278076,1179.713013
461,1171.184814,1181.549805,1183.942993
462,1167.148071,1179.479858,1182.167114
463,1175.756592,1193.111084,1193.704224
464,1193.488892,1210.043091,1209.295044
465,1199.449951,1213.277832,1213.666626
466,1208.361938,1225.205566,1225.665161
467,1217.979614,1236.227539,1233.261597
468,1221.311035,1237.698486,1232.166992
469,1214.875610,1220.832275,1221.434204
470,1220.745728,1217.201538,1218.148071
471,1227.366333,1222.065674,1221.676880
472,1221.278687,1215.501099,1216.445923
473,1219.350708,1223.439819,1217.302856
474,1225.125488,1227.725342,1223.401367
475,1231.332520,1229.677612,1225.978027
476,1231.082520,1237.888550,1231.518188
477,1219.926880,1221.644165,1220.683228
478,1212.614380,1217.194092,1215.453247
479,1217.977783,1222.109497,1219.032593
480,1218.873413,1216.281372,1219.248291
481,1220.511475,1218.738037,1220.404175
482,1220.623169,1217.289185,1221.336426
483,1217.405640,1216.303833,1219.774048
484,1221.116455,1221.657837,1223.727661
485,1228.838135,1234.751465,1233.386719
486,1230.406372,1241.388184,1234.760132
487,1228.877441,1241.469360,1234.072632
488,1223.909424,1232.267578,1226.098145
489,1227.604248,1235.418823,1230.165283
490,1219.438721,1227.210449,1224.307007
491,1231.244507,1233.804810,1233.163574
492,1234.592896,1241.275513,1241.843262
493,1229.537231,1236.284546,1235.265015
494,1242.037476,1243.631470,1238.879028
495,1241.286255,1239.638550,1234.728882
496,1231.441284,1231.794312,1229.166016
497,1212.616577,1215.135864,1213.914551
498,1195.148804,1191.991577,1196.269165
499,1185.948730,1188.213013,1191.280029
500,1192.207397,1194.074707,1196.579468
501,1193.318970,1192.671021,1196.344116
502,1190.261230,1188.516479,1190.917847
503,1194.752319,1199.921509,1199.313965
504,1188.110962,1190.114624,1192.974976
505,1189.883179,1189.869995,1195.001099
506,1193.048340,1195.887451,1200.037109
507,1184.480957,1176.410156,1182.483154
508,1171.184082,1158.904907,1162.695190
509,1173.405273,1158.005859,1160.229004
510,1171.085083,1154.595459,1155.734375
511,1173.469238,1163.167114,1162.451416
512,1165.633667,1159.426270,1159.616333
513,1144.136108,1128.114014,1129.533081
514,1137.470337,1132.146484,1131.057983
515,1146.701294,1145.667358,1145.412598
516,1142.395020,1138.692383,1140.499268
517,1137.642456,1128.131592,1130.339722
518,1148.771973,1150.087524,1149.492798
519,1151.520142,1150.516724,1149.121704
520,1153.016724,1146.229370,1145.672974
521,1157.889404,1153.824707,1151.548340
522,1160.659912,1156.641724,1154.395020
523,1153.348511,1147.774170,1145.482422
524,1153.957397,1153.339478,1153.825317
525,1158.382690,1160.880005,1160.277832
526,1156.505249,1158.683472,1159.798706
527,1158.348877,1158.714355,1161.985474
528,1155.101074,1157.640869,1157.628662
529,1160.099976,1157.799316,1159.348755
530,1170.519043,1168.604980,1171.974121
531,1173.461304,1170.545410,1172.394165
532,1168.449951,1167.959106,1168.988281
533,1168.331787,1166.887085,1169.673340
534,1171.139648,1170.375366,1170.521729
535,1168.074951,1161.760864,1166.562378
536,1170.385986,1163.873779,1166.849121
537,1169.574707,1160.617554,1166.506592
538,1163.140015,1153.593994,1155.647461
539,1161.639893,1155.597046,1158.428345
540,1164.841431,1159.024902,1163.563232
541,1161.942871,1155.120361,1156.261108
542,1156.059326,1149.623657,1154.251343
543,1154.595093,1151.823242,1155.199097
544,1158.277588,1156.594727,1160.333252
545,1167.393921,1163.520996,1166.110718
546,1173.915649,1171.096191,1172.302979
547,1174.038574,1175.027100,1174.652710
548,1175.882812,1178.242310,1177.945801
549,1175.261597,1177.846191,1177.323608
550,1174.630737,1172.715454,1173.555298
551,1172.242676,1172.747559,1175.692261
552,1174.791504,1177.329956,1177.975220
553,1172.367798,1168.012207,1173.073975
554,1171.983643,1175.601562,1177.257568
555,1175.211304,1177.423828,1177.509888
556,1178.991577,1179.165894,1181.860474
557,1180.742065,1174.964478,1177.887207
558,1172.589722,1164.999512,1169.791748
559,1179.591064,1171.000000,1174.040405
560,1170.527100,1156.381958,1163.279541
561,1162.991943,1151.606201,1159.662476
562,1148.003296,1134.645264,1143.126709
563,1144.324829,1140.667603,1146.134277
564,1152.631104,1147.255981,1152.999268
565,1157.709351,1153.265259,1158.377197
566,1164.491455,1164.774536,1167.886963
567,1168.756592,1174.756104,1177.098633
568,1168.544189,1177.787231,1180.455566
569,1176.627808,1183.692261,1182.943359
570,1190.613647,1190.259521,1188.130737
571,1197.498779,1193.787231,1191.445801
572,1177.360840,1173.835693,1172.646973
573,1176.080444,1171.446045,1171.618530
574,1171.407471,1167.308105,1168.838989
575,1175.208130,1172.981445,1174.805420
576,1171.935669,1167.923950,1170.671021
577,1171.944336,1170.614624,1172.019409
578,1170.445312,1169.003174,1172.036865
579,1171.742798,1174.336914,1176.892822
580,1182.827271,1184.994751,1185.883911
581,1179.424561,1181.835571,1183.508301
582,1180.628540,1181.377930,1183.666626
583,1175.185913,1179.002686,1181.052002
584,1176.497681,1172.797241,1176.579468
585,1177.295776,1174.382080,1177.462524
586,1172.066162,1165.736084,1169.254395
587,1161.463745,1160.543213,1164.180664
588,1160.193848,1162.104858,1166.570312
589,1170.068359,1174.910889,1176.206299
590,1184.499512,1190.400513,1190.132202
591,1192.783936,1198.809692,1196.294312
592,1193.778442,1199.481445,1198.702393
593,1188.367798,1192.427002,1191.641968
594,1194.107666,1197.212769,1193.507812
595,1196.604614,1200.461792,1197.866211
596,1194.322998,1200.191406,1196.088989
597,1184.584595,1191.869995,1190.693115
598,1177.822510,1180.493652,1178.974121
599,1182.584229,1184.808960,1184.057861
600,1185.232788,1193.542114,1195.015869
601,1188.794067,1196.598145,1195.331421
602,1192.891235,1199.561035,1199.549683
603,1191.499146,1196.791626,1196.195312
604,1195.276855,1195.933594,1194.496826
605,1203.065430,1196.335693,1196.098877
606,1209.241943,1201.796143,1199.963623
607,1208.765747,1197.857422,1196.687500
608,1193.716309,1175.413574,1177.723389
609,1188.135010,1171.507935,1173.351440
610,1180.922852,1154.924927,1160.466797
611,1181.561646,1154.953491,1160.432983
612,1174.585693,1147.572876,1154.803833
613,1179.077515,1158.432251,1163.311279
614,1175.906128,1159.530273,1164.806396
615,1181.633301,1170.978760,1175.040283
616,1186.533691,1179.540527,1182.460449
617,1174.423462,1170.958984,1176.839844
618,1171.053101,1164.052490,1167.442383
619,1172.053101,1168.522827,1169.135254
620,1189.470703,1189.359009,1190.978027
621,1185.358643,1191.243652,1188.939087
622,1184.583496,1183.681152,1181.186279
623,1174.948364,1173.223755,1172.961060
624,1164.214966,1163.996826,1164.466919
625,1163.997803,1162.224365,1164.659302
626,1161.191650,1161.806519,1163.812500
627,1156.443848,1167.393677,1170.414307
628,1154.178223,1154.871704,1157.624878
629,1157.724609,1163.323120,1161.611572
630,1168.128052,1177.435059,1177.594727
631,1169.227051,1176.438354,1175.564819
632,1167.175293,1170.508789,1171.517212
633,1162.230957,1166.471313,1168.061890
634,1161.060059,1165.391479,1163.814697
635,1161.449219,1167.778076,1166.493286
636,1159.850830,1168.612671,1165.061157
637,1157.990601,1165.824341,1164.088257
638,1153.572266,1157.441406,1158.825195
639,1165.056396,1171.451538,1171.429443
640,1173.157104,1178.713379,1179.075806
641,1184.672241,1187.899658,1186.170532
642,1185.240479,1183.098267,1184.780518
643,1183.972046,1186.322632,1185.262695
644,1179.008423,1185.378906,1184.024414
645,1179.141479,1181.978271,1180.713867
646,1179.719849,1185.688354,1184.763794
647,1179.403442,1180.142822,1180.945801
648,1173.772705,1176.113281,1176.315063
649,1182.429565,1187.031860,1185.256470
650,1187.153931,1189.534668,1191.295898
651,1187.445923,1193.022339,1192.577271
652,1185.257935,1189.607422,1189.277222
653,1188.114990,1194.024902,1191.150269
654,1191.807617,1198.988892,1195.436646
655,1195.703491,1207.164062,1201.718872
656,1199.009399,1209.675903,1205.459839
657,1186.185547,1194.014771,1193.701294
658,1182.252808,1191.978271,1189.267822
659,1177.270630,1184.493042,1181.195801
660,1179.575806,1181.705078,1180.890625
661,1180.202637,1180.685913,1179.134399
662,1172.286255,1167.578125,1166.223877
663,1160.189575,1153.981445,1154.215454
664,1156.832275,1148.852417,1151.202515
665,1164.363037,1161.533081,1163.932129
666,1164.872681,1164.289307,1163.861450
667,1162.330688,1159.210693,1160.113647
668,1155.116089,1147.522583,1149.050659
669,1158.090210,1147.586060,1150.646118
670,1158.894531,1151.961426,1151.940674
671,1160.039307,1151.471558,1151.969238
672,1155.309570,1150.761719,1150.817383
673,1152.998535,1148.963379,1149.409424
674,1151.474731,1143.694580,1146.673828
675,1150.917480,1143.558960,1146.002441
676,1148.188110,1140.711060,1144.144897
677,1139.059326,1134.828613,1139.050537
678,1135.415405,1132.622437,1136.113770
679,1137.508545,1135.350952,1137.627686
680,1147.959595,1150.601318,1151.534912
681,1157.184448,1161.147949,1161.583618
682,1155.546753,1162.466309,1162.511108
683,1162.643921,1161.307861,1163.394897
684,1160.917480,1167.156372,1166.942627
685,1172.825073,1177.074341,1176.167358
686,1173.100342,1174.695679,1177.476807
687,1178.020752,1180.710815,1182.098389
688,1176.641357,1179.544312,1179.179932
689,1173.592896,1172.543823,1175.533081
690,1185.316895,1191.817749,1192.573242
691,1182.888306,1187.490112,1185.032593
692,1178.891602,1185.427002,1184.505615
