# frame_index,fixed_aperture_intensity,tracking_aperture_intensity,raw_centroid_intensity
137,1188.449219,1183.818604,1186.627441
138,1188.272827,1185.058838,1187.117920
139,1189.911621,1187.396240,1189.440430
140,1194.930908,1190.014282,1193.103394
141,1193.046875,1189.045654,1191.298218
142,1191.015625,1189.814941,1190.391968
143,1195.198242,1193.578003,1192.809326
144,1195.789062,1196.837158,1195.350830
145,1199.498779,1198.203979,1197.940186
146,1194.046509,1191.554077,1193.661987
147,1200.927612,1195.499512,1195.510986
148,1196.883545,1195.685425,1195.236328
149,1198.897095,1196.374390,1196.274170
150,1202.609253,1205.626343,1203.918457
151,1198.491821,1192.812744,1195.004639
152,1185.022583,1180.925781,1182.940918
153,1183.380127,1175.912598,1179.072510
154,1179.478394,1171.541382,1174.162720
155,1183.710815,1170.815674,1172.921387
156,1185.493652,1172.389771,1176.169922
157,1179.523071,1169.770386,1172.440063
158,1182.307739,1168.942627,1170.860474
159,1194.451782,1187.679932,1188.402588
160,1191.977417,1183.287109,1184.285034
161,1184.572876,1177.583862,1178.293335
162,1175.931274,1169.329590,1172.889771
163,1173.957031,1167.744629,1171.071655
164,1177.933105,1173.516724,1175.686035
165,1179.200806,1169.937866,1173.148315
166,1182.325928,1172.656250,1176.849854
167,1185.544189,1174.435547,1179.531494
168,1175.178223,1167.739136,1171.672241
169,1179.295410,1165.997925,1170.061890
170,1180.178955,1173.717407,1178.113892
171,1180.695190,1173.400146,1178.782959
172,1174.809692,1167.841431,1171.109985
173,1171.928711,1162.825562,1168.487793
174,1172.835571,1166.365356,1171.242920
175,1179.867920,1175.524170,1181.029297
176,1186.632935,1179.243774,1183.276733
177,1181.321167,1178.882935,1181.506226
178,1175.597290,1169.758423,1170.907959
179,1191.491089,1190.234131,1186.588501
180,1186.853027,1184.079102,1184.918213
181,1148.902466,1145.343750,1144.255005
182,1172.773682,1169.392578,1169.013794
183,1163.313965,1170.022827,1168.543945
184,1176.679565,1178.127441,1177.622803
185,1185.954590,1187.405762,1183.159546
186,1173.351807,1168.521484,1171.719116
187,1180.566772,1178.031860,1175.973755
188,1184.715576,1185.927246,1184.557007
189,1201.721313,1208.640381,1202.716553
190,1201.416138,1204.838013,1200.145752
191,1193.666382,1194.511108,1192.325195
192,1198.517700,1200.741455,1197.438110
193,1193.949829,1193.046631,1192.102173
194,1182.622070,1181.855835,1179.472290
195,1167.288086,1162.974976,1165.829346
196,1197.580566,1192.493164,1190.863037
197,1183.043335,1174.190674,1178.089600
198,1174.526367,1170.231079,1171.671021
199,1171.467407,1163.984131,1168.230103
200,1182.945801,1176.897583,1179.347412
201,1192.669312,1182.269897,1185.938843
202,1190.128418,1181.063843,1185.608765
203,1190.704956,1181.781128,1186.585327
204,1210.496216,1201.591309,1204.543701
205,1202.771240,1196.982422,1200.940552
206,1221.206665,1219.206543,1220.307495
207,1220.138550,1220.704102,1216.443115
208,1209.364868,1208.559204,1208.182251
209,1202.329956,1204.411987,1202.841064
210,1215.419800,1217.854858,1214.391479
211,1208.119263,1205.801514,1203.436768
212,1216.176758,1217.980835,1217.235107
213,1205.408569,1206.445557,1206.154419
214,1188.995605,1183.625488,1188.072632
215,1189.364502,1190.752808,1192.615845
216,1186.098267,1178.228882,1184.018433
217,1190.964355,1187.697266,1188.802124
218,1180.590454,1171.398315,1177.865601
219,1182.976318,1176.117188,1181.268433
220,1193.486328,1187.424927,1190.269165
221,1212.598022,1211.408447,1211.626343
222,1209.655518,1212.002075,1208.324829
223,1216.094238,1222.158325,1215.938965
224,1209.990234,1211.270020,1207.937744
225,1207.033081,1208.726562,1206.552002
226,1217.022217,1218.553223,1216.921753
227,1217.555420,1218.919678,1215.494019
228,1208.492554,1208.111206,1207.882202
229,1197.021118,1196.154175,1195.689575
230,1213.259766,1212.127319,1208.232300
231,1214.970581,1221.701904,1215.926147
232,1205.397949,1209.328003,1206.345581
233,1201.105835,1202.200195,1200.280151
234,1187.376831,1184.325195,1184.908325
235,1179.619873,1175.951416,1176.890869
236,1172.155273,1167.617188,1169.339844
237,1166.421631,1160.832031,1163.602295
238,1165.325195,1157.755371,1161.879639
239,1168.881104,1165.229736,1167.342041
240,1173.733398,1168.643677,1171.523682
241,1177.361938,1168.742188,1175.891357
242,1163.773315,1156.565308,1161.781372
243,1177.557617,1170.900513,1177.000000
244,1172.060791,1162.939575,1167.301758
245,1173.606812,1167.670532,1171.160156
246,1182.980347,1176.700684,1179.677979
247,1184.829346,1182.033936,1184.024780
248,1176.720215,1171.706909,1173.413940
249,1173.977051,1171.753662,1174.381226
250,1194.207764,1191.561646,1192.036865
251,1189.867554,1189.431641,1186.985107
252,1174.976318,1173.250122,1173.318970
253,1173.445557,1171.459229,1172.963623
254,1176.380127,1174.959717,1175.181885
255,1181.246216,1180.662109,1180.512573
256,1183.727173,1179.740723,1181.877808
257,1181.063965,1178.327881,1180.095703
258,1185.307007,1181.672119,1183.587646
259,1197.270630,1196.669189,1195.878906
260,1207.194580,1204.735962,1205.103882
261,1214.026611,1218.326538,1214.224121
262,1198.995605,1197.881104,1196.599731
263,1196.738770,1195.304199,1194.663208
264,1210.011963,1206.291504,1204.093018
265,1210.627197,1207.139038,1207.451172
266,1209.444214,1209.309326,1207.281250
267,1213.239746,1210.544678,1210.779053
268,1204.321899,1201.690552,1201.774658
269,1208.720947,1210.657471,1208.746338
270,1209.761353,1211.375488,1210.188354
271,1216.090210,1215.801636,1215.340454
272,1222.332520,1224.142822,1222.227539
273,1208.351440,1215.028687,1209.964600
274,1212.909790,1215.901245,1214.430176
275,1213.090576,1217.767090,1213.408447
276,1200.001099,1202.861450,1200.463013
277,1193.532959,1189.251465,1193.460938
278,1179.241577,1176.885986,1179.007080
279,1178.216797,1176.473511,1179.434082
280,1180.861816,1177.410522,1180.043091
281,1180.754150,1175.323364,1180.917847
282,1182.609009,1177.623169,1182.559814
283,1182.173462,1180.135864,1182.510986
284,1180.907593,1177.404297,1179.817749
285,1185.129883,1180.161621,1186.974487
286,1184.971680,1179.942627,1183.223022
287,1169.344849,1161.693115,1169.953125
288,1175.880737,1168.218018,1173.856934
289,1172.198608,1167.378052,1171.819702
290,1186.500488,1186.075317,1186.885254
291,1192.934570,1190.825317,1190.702148
292,1186.913452,1183.094727,1185.491089
293,1182.926147,1177.846191,1180.962158
294,1188.270996,1189.481689,1190.435669
295,1182.956299,1180.931396,1181.076782
296,1186.867920,1190.846191,1193.703857
297,1192.854126,1195.885498,1196.677246
298,1181.536255,1181.583862,1186.155396
299,1184.053467,1177.675903,1183.101929
300,1197.937012,1197.652710,1199.077271
301,1200.936035,1198.387573,1200.852905
302,1204.243042,1204.176147,1204.608887
303,1201.677368,1199.764404,1200.990112
304,1194.037109,1189.296143,1193.180298
305,1198.554077,1193.865356,1198.621826
306,1204.534058,1201.379150,1203.970337
307,1203.917847,1200.630981,1203.643555
308,1198.995239,1194.029175,1199.628662
309,1197.040039,1193.426392,1197.161499
310,1207.771973,1208.427246,1206.804688
311,1203.347778,1203.354126,1203.281494
312,1201.030884,1197.238281,1199.195312
313,1187.955566,1186.581787,1185.274048
314,1181.937378,1180.889648,1179.931396
315,1190.375732,1186.030762,1187.202515
316,1182.741699,1179.256104,1181.413330
317,1178.273560,1173.513306,1177.421021
318,1179.452881,1176.887085,1177.543457
319,1190.199707,1185.733154,1185.933472
320,1194.119995,1192.067383,1191.568237
321,1195.914551,1193.868408,1193.384033
322,1200.017822,1198.294312,1198.342041
323,1190.081787,1190.353638,1192.594116
324,1195.551880,1197.713501,1196.694092
325,1201.666016,1205.665649,1205.164673
326,1203.236084,1210.951782,1209.771851
327,1193.171021,1197.341675,1196.786011
328,1191.004395,1197.631348,1197.662598
329,1190.555054,1191.091431,1189.991455
330,1195.147339,1199.045776,1197.998535
331,1197.995239,1202.367432,1199.781494
332,1197.508545,1201.364746,1200.265503
333,1188.036743,1184.723267,1187.203857
334,1190.851929,1188.838257,1190.932495
335,1194.502319,1191.952881,1193.057007
336,1190.301514,1184.435303,1191.327759
337,1190.004028,1183.445190,1187.963867
338,1189.528198,1183.473267,1188.611816
339,1192.356445,1186.429688,1191.162476
340,1201.351074,1197.196899,1200.616699
341,1200.629639,1194.817505,1199.148193
342,1194.361572,1189.224731,1194.437866
343,1190.733765,1192.398804,1194.467529
344,1188.739502,1188.076660,1189.345581
345,1200.543091,1205.526733,1205.292847
346,1195.480225,1199.756958,1200.267578
347,1202.202637,1208.187622,1208.137207
348,1195.772339,1201.713623,1203.874390
349,1196.631104,1200.203735,1200.753174
350,1193.383789,1193.801270,1197.458374
351,1198.176025,1202.247681,1203.023315
352,1188.266235,1188.473877,1190.172607
353,1182.709351,1180.384277,1183.956177
354,1185.014526,1181.277100,1183.158203
355,1181.851196,1178.596558,1180.893311
356,1182.176392,1176.152832,1180.885376
357,1181.604614,1171.933105,1177.110840
358,1171.679199,1163.997925,1168.609131
359,1180.768311,1174.404907,1177.745850
360,1178.603516,1169.690918,1172.699463
361,1185.294312,1178.184937,1179.301514
362,1181.395386,1171.843018,1176.350098
363,1182.074585,1174.042480,1175.408325
364,1182.711182,1172.571777,1173.897705
365,1187.183350,1187.240601,1184.391846
366,1185.319702,1185.137939,1183.261475
367,1183.478027,1183.539673,1182.634888
368,1179.344849,1178.432617,1176.811890
369,1180.729004,1179.720093,1180.158081
370,1189.132080,1186.101318,1186.605469
371,1194.930542,1195.681030,1196.552490
372,1193.014160,1184.608032,1186.741455
373,1189.196411,1183.790894,1186.296021
374,1194.923950,1191.439697,1193.004272
375,1196.452881,1193.401489,1194.294434
376,1202.611450,1201.611328,1200.955078
377,1200.462402,1197.173462,1199.923218
378,1196.447021,1194.295532,1194.404907
379,1199.081177,1195.093872,1196.786743
380,1205.296143,1205.874878,1205.437622
381,1205.619873,1200.787598,1202.762695
382,1203.070190,1203.226074,1202.882446
383,1199.709717,1197.111816,1196.357300
384,1200.781738,1193.625610,1198.271729
385,1195.492188,1191.153564,1194.205078
386,1206.282593,1202.651611,1204.639160
387,1203.436890,1200.385132,1202.112549
388,1201.650391,1196.743896,1200.156128
389,1191.888306,1190.121460,1191.335083
390,1195.173096,1188.023315,1193.822144
391,1194.754517,1188.689453,1193.895630
392,1205.424927,1203.604126,1204.898438
393,1195.325195,1191.125366,1194.851318
394,1192.244873,1189.924683,1193.233521
395,1193.009766,1194.381592,1193.586060
396,1190.805054,1192.092773,1192.038940
397,1193.455811,1194.414307,1194.112305
398,1172.460205,1172.890259,1172.224609
399,1170.191650,1169.404663,1171.513428
400,1169.658813,1169.621216,1173.034668
401,1176.283325,1177.067383,1177.607544
402,1178.434692,1177.143066,1177.463989
403,1180.496582,1180.137939,1178.638550
404,1176.556152,1174.109863,1173.797119
405,1181.535156,1175.130005,1177.052979
406,1188.019287,1182.833618,1182.906616
407,1183.132812,1176.791016,1179.227905
408,1177.262695,1174.547241,1174.123535
409,1170.544556,1167.629517,1171.602051
410,1181.469971,1184.307129,1183.420898
411,1172.524902,1173.906860,1174.414429
412,1183.777344,1183.761963,1184.971313
413,1165.360474,1168.649658,1170.176758
414,1157.252441,1161.340942,1161.418457
415,1162.285889,1162.080933,1163.985107
416,1177.584229,1169.968750,1174.223389
417,1160.937378,1157.088379,1161.462280
418,1167.456177,1156.087036,1163.738037
419,1165.660645,1160.542603,1164.378906
420,1167.585327,1159.892822,1163.985840
421,1182.921021,1175.170410,1179.030151
422,1183.643188,1174.787964,1178.949097
423,1177.563843,1169.758911,1174.415527
424,1186.573975,1178.158325,1181.589233
425,1189.550415,1181.085938,1185.706421
426,1193.314697,1186.860107,1190.470337
427,1190.565674,1187.722412,1191.964355
428,1183.844727,1179.573120,1183.216919
429,1185.250977,1176.085938,1177.578735
430,1193.525635,1186.039185,1186.220825
431,1200.874512,1200.424805,1199.634521
432,1200.267700,1203.849854,1202.290894
433,1196.010132,1200.256226,1198.138062
434,1187.227661,1192.542969,1193.035767
435,1191.018188,1195.004272,1196.836670
436,1192.354980,1191.179199,1194.345703
437,1180.051270,1181.086548,1186.215454
438,1176.572632,1171.417480,1175.271118
439,1179.353271,1172.408447,1177.172485
440,1178.129150,1172.156250,1177.688721
441,1180.390015,1176.398560,1183.466431
442,1185.719849,1186.953857,1188.483521
443,1189.392822,1195.104004,1195.702637
444,1179.695190,1191.246582,1191.116089
445,1188.328491,1192.668579,1193.640137
446,1191.939941,1190.168091,1190.112183
447,1193.643188,1193.731567,1194.737061
448,1195.343384,1197.956543,1197.391479
449,1188.117554,1191.281128,1191.576782
450,1192.302612,1199.320068,1199.132690
451,1201.503784,1208.380249,1205.786255
452,1198.550049,1205.291138,1201.746094
453,1189.926514,1195.651245,1193.137207
454,1187.537964,1195.833008,1191.898438
455,1191.247314,1195.796265,1192.721802
456,1199.451416,1207.195435,1204.787476
457,1197.130615,1204.523926,1201.982666
458,1190.244873,1198.905029,1194.770142
459,1181.984375,1183.933716,1184.567139
460,1187.687866,1184.636353,1187.118286
461,1180.739868,1183.534180,1182.958252
462,1176.878174,1171.853516,1177.133911
463,1176.037842,1166.975098,1173.239258
464,1172.191284,1165.406738,1168.368408
465,1176.086182,1171.616943,1171.524780
466,1188.705322,1182.661377,1184.716064
467,1184.047607,1175.820435,1178.510254
468,1174.332153,1168.494995,1169.390991
469,1176.568604,1173.916992,1173.423706
470,1183.454712,1180.787109,1180.439575
471,1195.394287,1196.591675,1190.241211
472,1194.335083,1193.194092,1190.508789
473,1193.308472,1189.369385,1190.673340
474,1197.706787,1201.279175,1199.148193
475,1207.634033,1208.352051,1206.614624
476,1205.188477,1209.257568,1208.270386
477,1205.198608,1206.532837,1205.587158
478,1198.651489,1202.642456,1199.766235
479,1192.684937,1194.737427,1192.619507
480,1194.905762,1195.541870,1192.781616
481,1189.772705,1192.994141,1191.017334
482,1185.512573,1191.831055,1188.043945
483,1181.983276,1183.056274,1181.662109
484,1183.990601,1182.699219,1181.626343
485,1185.867920,1186.565186,1186.645264
486,1190.055298,1186.404053,1188.735596
487,1185.359375,1181.148071,1182.492432
488,1179.429932,1177.926758,1178.260864
489,1179.586792,1178.663086,1179.254639
490,1181.835938,1177.926392,1179.784302
491,1185.556885,1183.944336,1183.737183
492,1178.149536,1174.175171,1176.283203
493,1175.288452,1169.007935,1171.615234
494,1171.433594,1165.702515,1167.377441
495,1171.355713,1168.310669,1166.686157
496,1175.357544,1170.593628,1172.420044
497,1177.210571,1169.378540,1169.265259
498,1174.676270,1159.517456,1161.764526
499,1168.597290,1158.083008,1160.823608
500,1178.934937,1158.257446,1162.297363
501,1180.423096,1168.590210,1170.896973
502,1180.266968,1176.041992,1176.157715
503,1171.698486,1172.441650,1170.513428
504,1174.724976,1180.408325,1173.839722
505,1173.744995,1178.396118,1173.924927
506,1163.807983,1166.853149,1165.833618
507,1176.564209,1181.559692,1175.495728
508,1163.486694,1164.510010,1166.163330
509,1163.357910,1166.545654,1165.253784
510,1166.394653,1173.890259,1169.649292
511,1165.187744,1167.845947,1167.037476
512,1164.036011,1164.165039,1163.881714
513,1157.265869,1155.833984,1154.835815
514,1162.192017,1160.808472,1155.998291
515,1161.483032,1157.290771,1154.826782
516,1164.787231,1161.553223,1159.412231
517,1158.848633,1157.212769,1153.688110
518,1153.945435,1150.694824,1148.916748
519,1149.625732,1144.535156,1146.110840
520,1150.934937,1148.040894,1147.751465
521,1154.119263,1150.289307,1148.243164
522,1159.956299,1149.258179,1150.746460
523,1160.107300,1152.658569,1153.557495
524,1150.311401,1142.102417,1144.171509
525,1152.598389,1144.929443,1145.264893
526,1156.139648,1145.572998,1146.637329
527,1154.581299,1146.395630,1145.625610
528,1155.905396,1142.747803,1146.823730
529,1162.341919,1153.611816,1155.840576
530,1168.622803,1157.662476,1160.558105
531,1183.797363,1173.381348,1175.411621
532,1184.671875,1171.198853,1172.854858
533,1185.210571,1177.417603,1179.830322
534,1176.834106,1172.286621,1174.687378
535,1186.920288,1181.344482,1182.060059
536,1196.721313,1193.548828,1193.153442
537,1194.118530,1193.785767,1193.210205
538,1190.317627,1185.930542,1185.981201
539,1183.697388,1179.925171,1178.091919
540,1185.112793,1182.128052,1179.650757
541,1180.141113,1174.158203,1176.608032
542,1191.619141,1183.784546,1186.082153
543,1179.526733,1171.224121,1177.050903
544,1171.237915,1162.292480,1168.912476
545,1168.005859,1156.508179,1162.073242
546,1174.131714,1161.715088,1168.750854
547,1177.950928,1165.161133,1169.191162
548,1170.089478,1154.818604,1159.181519
549,1176.440918,1169.035522,1172.110352
550,1180.659912,1171.091919,1172.576782
551,1180.282959,1171.943604,1173.648804
552,1180.006592,1168.034424,1169.561401
553,1181.807251,1170.598755,1171.197876
554,1191.110962,1184.387085,1185.252319
555,1191.892700,1177.816772,1179.778931
556,1199.359375,1184.953857,1186.723755
557,1194.552246,1185.453613,1186.292725
558,1187.500854,1181.664185,1179.659790
559,1184.727173,1178.468994,1178.111450
560,1184.039673,1179.307251,1177.314819
561,1182.357910,1173.904541,1175.374634
562,1183.200806,1175.363403,1173.477905
563,1181.965454,1174.554443,1175.563965
564,1182.630371,1174.894897,1173.841675
565,1179.419067,1169.401611,1169.858765
566,1181.909790,1176.529419,1177.433838
567,1191.652222,1185.551880,1185.321167
568,1184.471436,1171.995728,1176.984131
569,1173.210571,1162.312744,1162.377930
570,1172.898926,1168.840942,1168.546753
571,1178.767944,1172.323608,1173.102539
572,1171.598755,1163.602295,1166.923828
573,1170.684937,1166.255005,1167.036377
574,1174.868652,1167.375244,1166.837280
575,1169.493652,1166.087524,1167.958252
576,1178.354614,1179.334229,1177.609863
577,1182.609619,1185.287109,1186.313110
578,1187.257568,1183.412720,1184.443726
579,1176.323364,1173.042969,1177.043945
580,1176.423096,1172.897583,1176.651001
581,1185.738403,1183.969238,1185.494873
582,1176.839600,1175.744507,1176.356201
583,1173.360107,1168.592773,1172.646729
584,1176.423828,1168.703369,1169.739746
585,1177.046509,1170.099731,1172.420044
586,1182.539062,1171.255127,1173.652222
587,1187.845703,1183.340454,1185.352783
588,1190.176392,1179.699951,1185.307251
589,1182.528198,1172.341675,1177.144897
590,1195.444580,1182.593628,1186.949097
591,1208.275024,1195.433105,1199.709229
592,1212.803589,1202.964966,1205.677612
593,1210.467773,1203.231812,1206.529907
594,1197.093140,1186.772949,1194.655396
595,1194.048340,1183.097656,1191.502808
596,1193.350342,1185.230347,1189.206055
597,1192.858887,1182.009033,1185.936035
598,1195.619507,1184.318848,1191.071045
599,1183.395020,1174.457031,1178.278442
600,1183.973755,1172.139038,1174.889282
601,1197.177856,1191.499756,1194.191040
602,1200.209106,1197.986206,1200.717773
603,1193.264404,1189.957520,1191.694458
604,1192.713745,1187.089233,1188.022949
605,1201.707886,1193.890625,1194.954712
606,1208.724609,1204.619507,1207.849487
607,1206.000000,1203.098389,1203.907227
608,1220.210571,1227.706421,1224.254883
609,1221.993042,1225.578735,1221.968872
610,1221.112793,1225.196655,1223.114014
611,1221.191284,1223.515381,1222.078857
612,1213.412476,1210.910889,1213.854370
613,1196.485596,1191.947266,1194.970581
614,1186.970947,1186.992554,1188.451538
615,1174.965088,1171.570068,1175.310547
616,1174.535156,1171.623291,1175.167847
617,1175.843994,1170.311157,1173.484253
618,1163.288818,1151.698242,1158.343872
619,1146.797363,1133.489380,1139.711548
620,1152.166260,1137.291016,1143.416626
621,1164.327759,1148.618286,1154.899780
622,1166.449219,1152.329590,1157.387085
623,1161.597656,1151.571167,1154.892944
624,1159.344482,1150.037231,1153.656982
625,1161.718750,1152.106445,1156.187378
626,1172.058228,1165.838867,1167.093628
627,1173.203369,1167.710327,1170.195190
628,1172.876709,1168.864624,1169.545288
629,1168.702026,1162.268799,1163.259644
630,1168.828247,1164.303589,1163.858032
631,1175.089111,1166.223755,1168.031494
632,1173.658447,1168.293701,1169.992188
633,1175.203003,1173.963379,1172.538086
634,1182.427124,1180.926025,1179.562012
635,1184.444946,1179.898071,1179.125366
636,1184.177124,1184.908325,1182.173584
637,1185.576538,1187.204468,1184.330444
638,1183.222656,1183.262207,1182.096069
639,1172.927612,1176.035645,1175.699341
640,1166.616943,1171.036133,1170.425415
641,1172.781738,1173.464478,1175.419189
642,1174.751587,1175.530518,1176.140869
643,1170.974121,1172.191284,1172.474487
644,1164.216797,1165.485962,1167.959351
645,1162.704956,1168.237549,1170.786621
646,1168.401978,1173.247192,1173.753174
647,1162.161133,1169.433228,1170.217896
648,1155.565308,1160.790283,1163.287476
649,1148.773682,1151.014893,1154.210693
650,1145.044800,1140.488647,1146.107422
651,1149.351440,1139.824707,1148.157715
652,1158.511475,1147.527100,1155.696899
653,1161.225952,1150.315674,1157.347900
654,1159.790894,1149.696655,1155.242432
655,1156.192749,1148.977173,1153.726074
656,1158.105469,1149.270142,1154.188843
657,1155.902100,1149.611084,1153.208252
658,1162.788696,1156.868042,1160.832153
659,1165.967285,1160.268433,1163.152954
660,1174.839966,1171.888062,1174.446289
661,1178.712646,1177.819458,1179.992554
662,1189.491089,1189.198853,1189.741089
663,1197.603516,1198.050537,1199.121094
664,1191.032715,1193.977661,1192.529419
665,1183.878540,1186.165771,1184.285034
666,1187.417236,1192.890869,1187.415405
667,1184.802856,1187.876343,1185.544434
668,1186.849365,1190.246582,1188.435303
669,1193.134277,1199.650024,1194.450073
670,1187.530029,1196.265137,1191.980957
671,1196.895630,1205.224365,1198.595093
672,1197.145508,1205.757690,1201.306274
673,1189.412109,1194.490234,1194.269531
674,1187.112427,1189.865356,1190.478394
675,1181.540527,1182.286011,1183.659668
676,1188.085449,1185.401245,1188.090698
677,1195.898193,1194.488281,1194.876831
678,1196.630737,1200.295288,1197.317017
679,1195.882080,1199.392456,1196.650635
680,1198.584961,1198.181763,1198.931274
681,1211.898193,1211.045654,1209.018799
682,1221.719849,1224.243408,1219.935669
683,1236.110962,1237.609497,1229.252563
684,1232.292480,1240.239502,1231.588135
685,1235.463745,1247.648193,1235.253174
686,1233.806519,1246.091064,1236.726318
687,1224.356079,1229.177612,1223.121460
688,1209.248413,1218.680664,1215.505859
689,1201.145508,1205.141968,1204.025757
690,1201.203369,1199.308228,1198.372070
691,1204.219360,1203.151489,1196.197510
692,1198.062622,1202.551758,1195.007080
